timestamp,user_id,age,gender,location,device_type,listening_time_mins,sessions_per_day,time_of_day,day_of_week,preferred_genre,preferred_artist,recent_skip_rate,subscription_type,song_id,title,artist,album,genre,release_year,language,duration_sec,popularity,explicit,tempo,key,mode,time_signature,energy,danceability,acousticness,instrumentalness,liveness,valence,loudness,speechiness,lyrics_sentiment,emotion_tag,play_count,skip_count,added_to_playlist,finished_song,time_spent_on_song,repeat_count,first_time_listening,context_type,song_position_in_session,session_duration_mins,liked
1/1/2021 5:00,1043,35,Male,DE,Mobile,2,1,Afternoon,Weekday,Pop,ArtistD,0.11319932356153088,Premium,10023,SongD,ArtistB,AlbumZ,Rock,2017,English,165,66,No,113.02109279341113,1,Major,4,0.7655311793826122,0.23715335594894082,0.2696714585153785,0.20859868488878788,0.044595979884852845,0.6100263191812569,-6.768036728,0.17785409429391372,Positive,Happy,3,0,0,1,171,1,1,Study,1,20,0
1/1/2021 5:30,1022,25,Female,DE,Mobile,65,2,Evening,Weekday,Pop,ArtistA,0.37410673571405284,Premium,10104,SongA,ArtistA,AlbumY,Pop,2024,Spanish,268,25,No,129.88949297995524,1,Major,5,0.28623985159198007,0.6142827275075036,0.2098337235061758,0.39026969861789107,0.11816131273760458,0.6670200955676782,-12.9243419,0.06269344809138262,Neutral,Calm,3,2,1,1,145,0,1,Workout,10,37,0
1/1/2021 6:00,1004,25,Female,IN,Desktop,24,1,Evening,Weekend,Pop,ArtistA,0.5457462662035831,Free,10098,SongB,ArtistA,AlbumZ,Pop,2024,Spanish,169,76,No,114.1717045535955,11,Minor,4,0.8324960184673702,0.5520324259382459,0.2354977907185516,0.2582949566275345,0.23099052302557255,0.7648909070578567,-10.23986114,0.4185465497023363,Positive,Calm,5,2,0,1,200,1,0,Commute,10,17,0
1/1/2021 6:30,1014,35,Male,US,Desktop,5,1,Evening,Weekend,EDM,ArtistA,0.343057562755368,Premium,10183,SongD,ArtistA,AlbumX,EDM,2022,English,148,8,No,120.87461151541818,10,Major,4,0.6228276906000402,0.20232842584659513,0.17153351378944398,0.4990702163026302,0.02745093570175184,0.5133533497042325,-10.06904203,0.4801471117700049,Neutral,Happy,3,0,0,0,124,0,0,Relax,8,37,1
1/1/2021 7:00,1008,35,Female,US,Desktop,4,1,Evening,Weekday,Pop,ArtistA,0.3812428528088742,Free,10064,SongB,ArtistB,AlbumY,Pop,2020,English,150,64,No,83.03021325602325,9,Major,3,0.7213054416795333,0.49061174702490196,0.1941481080002567,0.10619183191846678,0.13279977741147125,0.6689600532318161,-9.743678825,0.12596760282943073,Neutral,Sad,4,0,0,0,168,0,0,Workout,5,31,1
1/1/2021 7:30,1029,25,Male,BR,Mobile,13,2,Morning,Weekday,Rock,ArtistC,0.1522022825403689,Free,10021,SongC,ArtistA,AlbumX,Jazz,2013,English,228,86,No,122.60343157052465,9,Major,4,0.5647477021762444,0.9761863803608998,0.21659306422589128,0.3198615575004758,0.008547460665235304,0.5951004513653597,-5.772044892,0.3860840357743847,Positive,Angry,3,0,0,0,196,2,1,Relax,10,40,0
1/1/2021 8:00,1025,18,Male,BR,Desktop,0,1,Afternoon,Weekday,Pop,ArtistB,0.544185788373436,Free,10043,SongA,ArtistA,AlbumX,EDM,2023,English,129,51,No,135.13014717056328,9,Major,4,0.5673603061981132,0.16856725497776903,0.24739901221135902,0.14852640433442407,0.12296350088825433,0.6952158976834505,-7.066692837,0.14248807188711402,Positive,Happy,2,0,1,1,135,1,0,Workout,3,20,0
1/1/2021 8:30,1046,45,Other,UK,Desktop,4,3,Night,Weekday,Pop,ArtistA,0.11768045552554222,Free,10099,SongC,ArtistB,AlbumZ,Pop,2015,English,206,49,No,130.79620364672752,0,Major,5,0.7457998631133457,0.7024245943085513,0.15078250226198342,0.10699922603691876,0.14924855441719367,0.4032842642723094,-7.765945833,0.1162043896286041,Positive,Angry,3,0,1,0,177,1,0,Study,4,34,1
1/1/2021 9:00,1041,25,Female,US,Mobile,19,1,Night,Weekday,Rock,ArtistD,0.2956809105810601,Free,10018,SongA,ArtistA,AlbumX,Jazz,2021,Spanish,206,41,No,119.33902112324735,4,Major,4,0.8453128820137008,0.92952335737724,0.5705843178405233,0.07925604050942126,0.41682362886541646,0.5406539361054653,-6.455937911,0.2512467048817586,Neutral,Sad,5,2,0,1,190,0,0,Commute,3,28,1
1/1/2021 9:30,1012,18,Female,US,Mobile,17,2,Afternoon,Weekend,Pop,ArtistA,0.19177610404956283,Free,10031,SongB,ArtistB,AlbumX,Pop,2015,Hindi,144,51,No,137.14971219236332,5,Major,4,0.7049068661239293,0.8203732157503961,0.0853956985295929,0.12371865763354692,0.3281650736917868,0.5126054044115673,-9.708838681,0.35157389789196647,Neutral,Happy,1,2,1,1,172,1,1,Workout,5,27,1
1/1/2021 10:00,1025,35,Male,US,Desktop,4,1,Morning,Weekend,Pop,ArtistA,0.33806403373527616,Premium,10023,SongD,ArtistA,AlbumX,Pop,2018,German,145,90,No,95.38679363605175,2,Minor,4,0.7581136211882975,0.4715465049731578,0.17152846820607412,0.28280555272148045,0.35587577429567,0.4564735987996405,-11.87691276,0.2643684274367468,Neutral,Happy,5,1,0,1,144,3,1,Relax,6,27,0
1/1/2021 10:30,1040,18,Male,IN,Mobile,10,2,Evening,Weekday,Pop,ArtistA,0.08495539287989431,Premium,10049,SongB,ArtistA,AlbumZ,Jazz,2024,English,248,23,No,122.15546246915419,7,Major,4,0.5627835423981405,0.699444168237637,0.3140021982759259,0.20285012568939817,0.1397696254177182,0.8300045424392616,-10.38161877,0.09123186561775962,Negative,Sad,8,0,0,1,158,1,0,Commute,9,35,0
1/1/2021 11:00,1001,25,Female,US,Mobile,28,1,Morning,Weekend,Pop,ArtistB,0.0666238827952292,Premium,10061,SongD,ArtistA,AlbumZ,Pop,2023,Spanish,243,7,No,96.47173353573322,10,Major,4,0.8013790344268494,0.7493755444470459,0.3079444281735271,0.2152123359707596,0.04295026418667225,0.5852817052452827,-12.53851301,0.38523259731847675,Neutral,Happy,1,0,0,1,169,1,1,Commute,1,11,0
1/1/2021 11:30,1049,35,Male,US,Desktop,0,1,Afternoon,Weekend,Jazz,ArtistA,0.2632916556075429,Free,10108,SongB,ArtistC,AlbumX,Jazz,2020,Spanish,228,67,No,147.08199354923977,11,Major,4,0.630046009649437,0.3840778412112754,0.19812509685829197,0.1862203402142519,0.01965486057135602,0.7284790332189142,-5.393207383,0.30488992294036027,Neutral,Happy,10,1,0,1,162,1,1,Study,3,29,0
1/1/2021 12:00,1033,45,Male,US,Desktop,9,1,Evening,Weekday,Pop,ArtistA,0.1788990745066706,Free,10004,SongA,ArtistB,AlbumX,Pop,2020,German,112,14,No,117.58413809177536,1,Major,5,0.7826853018501313,0.4966695571468379,0.4773548848730602,0.2861722610627957,0.1692389417943742,0.5018525536072966,-9.771705489,0.2997821175059902,Positive,Sad,7,0,1,1,171,0,0,Commute,4,22,0
1/1/2021 12:30,1008,35,Female,US,Mobile,7,1,Afternoon,Weekday,Rock,ArtistB,0.15276261955688575,Free,10190,SongB,ArtistA,AlbumX,Pop,2016,English,172,39,No,132.8796735301363,11,Major,4,0.725932023736205,0.8718699197091349,0.29278970435070995,0.22318081913501653,0.3322308516204373,0.7196486707808181,-8.891891658,0.4696823162271975,Neutral,Happy,6,1,0,1,94,1,1,Relax,4,34,0
1/1/2021 13:00,1037,35,Other,US,Desktop,46,1,Night,Weekday,Pop,ArtistC,0.44480261113423203,Premium,10134,SongA,ArtistB,AlbumZ,Jazz,2021,Spanish,180,87,No,126.26669547609849,10,Major,4,0.5681290563882138,0.9476192386927537,0.05624009844770053,0.13605251757731343,0.12335433218985811,0.3826180143822268,-12.28700063,0.5590452508846155,Positive,Calm,4,1,0,1,174,0,0,Commute,3,30,0
1/1/2021 13:30,1048,35,Male,IN,Desktop,8,4,Afternoon,Weekend,Pop,ArtistC,0.365081590725991,Free,10193,SongD,ArtistB,AlbumX,Pop,2010,Spanish,172,34,No,129.70048903939218,8,Major,4,0.48105149146252496,0.7427777890450841,0.14723017432475713,0.26962668961188824,0.053019528989243364,0.557604095071772,-10.88529229,0.28496726112145143,Positive,Sad,5,0,0,1,151,0,0,Relax,6,19,1
1/1/2021 14:00,1004,45,Female,US,Desktop,11,1,Afternoon,Weekday,Pop,ArtistC,0.3723803339970286,Free,10174,SongA,ArtistA,AlbumY,Rock,2023,Spanish,200,89,No,97.23887796663062,0,Major,4,0.6013932810574318,0.878471076510741,0.251542694884578,0.28237566603272324,0.24586461880951435,0.6885972921832909,-12.47826264,0.7482617591143184,Positive,Happy,3,2,0,0,145,1,1,Workout,7,29,0
1/1/2021 14:30,1020,25,Male,US,Mobile,13,2,Evening,Weekday,Pop,ArtistB,0.25111200701419356,Free,10131,SongC,ArtistB,AlbumX,Rock,2014,English,346,71,No,135.66856191059614,8,Minor,4,0.7629301212609549,0.6038900042020201,0.1391471171069161,0.04993371646222965,0.02311934378849492,0.40013188154023704,-7.49638969,0.33712539014993004,Neutral,Sad,7,0,0,1,183,1,1,Workout,3,20,0
1/1/2021 15:00,1037,45,Male,IN,Mobile,56,2,Evening,Weekend,Pop,ArtistD,0.24443886360626724,Free,10090,SongC,ArtistA,AlbumZ,Pop,2019,Spanish,173,42,Yes,116.81164696045086,0,Major,4,0.669564935275154,0.6595369146279918,0.25676235509323275,0.17722265884507085,0.09468708998721552,0.5768573193078645,-10.3089604,0.23761000128732462,Neutral,Happy,5,0,1,1,186,1,1,Workout,6,39,0
1/1/2021 15:30,1013,25,Male,US,Mobile,18,1,Morning,Weekday,Jazz,ArtistA,0.12496372381832228,Free,10170,SongC,ArtistA,AlbumY,Pop,2014,English,121,76,No,129.1596945259944,0,Major,4,0.7269067192437692,0.9087874876097343,0.29122955886285556,0.3622278997975026,0.07723583192130622,0.3872931333078625,-11.18331738,0.2608520948132779,Negative,Happy,7,0,1,1,159,2,0,Workout,2,33,0
1/1/2021 16:00,1002,35,Male,US,Desktop,40,1,Morning,Weekday,Rock,ArtistA,0.07743871858545696,Premium,10121,SongD,ArtistA,AlbumY,Pop,2024,English,209,67,No,108.78618879645201,5,Major,3,0.528339910322123,0.3436709181030041,0.411527795271877,0.3035476099067337,0.0351531504325547,0.5637810823620272,-9.965459945,0.6306521972854231,Positive,Happy,4,2,0,0,153,1,0,Workout,2,25,0
1/1/2021 16:30,1014,35,Male,US,Desktop,24,1,Afternoon,Weekday,Classical,ArtistC,0.21219985443009567,Free,10082,SongB,ArtistB,AlbumY,Classical,2019,English,184,35,No,107.10632849985008,5,Minor,4,0.5787446895196854,0.5093851829379269,0.30743360257875296,0.2686440525463847,0.01396614212935511,0.9101186544277963,-7.139569531,0.1631779946677359,Positive,Happy,9,0,0,1,175,1,1,Workout,10,20,0
1/1/2021 17:00,1007,35,Male,IN,Mobile,1,1,Morning,Weekday,Jazz,ArtistA,0.11365234863864487,Free,10125,SongA,ArtistB,AlbumX,Pop,2017,German,232,99,No,141.29066257827049,3,Major,4,0.8938954485443726,0.4278283098075546,0.32604647323051816,0.09757507466795436,0.2272065532817292,0.4613444449502884,-10.65229259,0.4869086484816172,Positive,Calm,9,0,0,1,180,1,0,Commute,2,8,0
1/1/2021 17:30,1037,18,Male,US,Mobile,17,2,Afternoon,Weekday,Pop,ArtistA,0.1727393670940129,Free,10093,SongD,ArtistA,AlbumX,Pop,2019,English,192,94,No,125.61479258624,3,Minor,4,0.8972381273486427,0.9402047284922965,0.08533200769631696,0.08501026318810327,0.25852211344815706,0.4091899958453218,-9.607457824,0.4914509821830697,Negative,Happy,4,1,0,0,180,0,0,Workout,6,32,0
1/1/2021 18:00,1022,25,Male,UK,Smart Speaker,10,1,Morning,Weekday,EDM,ArtistA,0.3028296345395526,Free,10123,SongA,ArtistA,AlbumY,Pop,2014,English,100,44,No,110.920505428287,2,Minor,4,0.6142722711436286,0.8058198533234702,0.08989360563209074,0.1755572618136317,0.21869094655305144,0.43675643361155675,-12.56093905,0.2279727359623767,Positive,Calm,7,0,0,1,149,0,0,Study,3,25,1
1/1/2021 18:30,1018,35,Female,US,Desktop,21,1,Evening,Weekday,Jazz,ArtistA,0.33348252058936634,Premium,10071,SongA,ArtistA,AlbumY,Rock,2014,English,240,51,No,115.95961086020974,6,Major,3,0.6822709453017124,0.3146548617185043,0.15284310735249973,0.044730951789988406,0.1877277688190342,0.49528097520066733,-16.97264722,0.055817834849434526,Neutral,Happy,7,0,0,0,150,4,0,Workout,8,27,0
1/1/2021 19:00,1007,25,Male,IN,Smart Speaker,3,2,Morning,Weekday,Pop,ArtistA,0.11710737928497279,Free,10023,SongB,ArtistC,AlbumX,Pop,2017,Spanish,202,11,Yes,122.79250952183476,11,Minor,4,0.8968692551070395,0.9428629114839262,0.3607586866650684,0.4548481986135329,0.17798979613703808,0.5625836137753135,-7.598942623,0.24035899746233474,Negative,Sad,3,0,1,1,133,2,0,Relax,2,32,1
1/1/2021 19:30,1043,25,Other,UK,Mobile,15,2,Evening,Weekday,Pop,ArtistB,0.2378063251508806,Free,10004,SongC,ArtistA,AlbumX,Pop,2017,German,212,70,No,120.48426566294594,9,Major,5,0.9098194365251615,0.3374678933282617,0.171092763753406,0.1741719775538751,0.08480489854961516,0.65723606538302,-12.47322551,0.41550142380445954,Negative,Calm,5,1,0,1,155,3,1,Commute,3,50,1
1/1/2021 20:00,1038,45,Male,US,Desktop,8,1,Evening,Weekend,Pop,ArtistA,0.11071225041725148,Free,10192,SongC,ArtistB,AlbumY,Rock,2022,Spanish,130,27,No,103.15580312291495,11,Major,4,0.41281193155507895,0.6744572382148274,0.23215487728275633,0.033728862778890714,0.0028486370296640683,0.431929944032679,-11.37231919,0.4318380096279003,Neutral,Happy,6,1,0,1,168,0,1,Commute,4,15,0
1/1/2021 20:30,1018,35,Male,BR,Mobile,67,1,Morning,Weekday,Classical,ArtistA,0.1678477617111265,Free,10184,SongB,ArtistC,AlbumY,Pop,2021,Hindi,132,63,No,120.99893684075752,3,Major,4,0.7533920094791465,0.5703869472034837,0.2499753075264532,0.021222851395507992,0.2972995948753405,0.7388131283149262,-12.03068812,0.0638535756084726,Negative,Angry,9,3,0,1,191,1,0,Study,6,45,1
1/1/2021 21:00,1049,25,Other,US,Mobile,10,2,Evening,Weekend,EDM,ArtistA,0.3176792594504694,Premium,10171,SongC,ArtistB,AlbumX,Pop,2021,English,144,56,No,112.03578809570271,4,Minor,4,0.6299629945391894,0.6541878325110406,0.13542781284624744,0.3716712278897565,0.27367172190378514,0.574251328833621,-12.80903445,0.17264582291531516,Neutral,Happy,3,1,0,1,162,0,0,Workout,1,20,0
1/1/2021 21:30,1013,55,Female,US,Mobile,7,1,Evening,Weekday,Pop,ArtistB,0.4143242698438693,Free,10028,SongA,ArtistA,AlbumZ,Pop,2017,English,201,26,No,138.29090156546368,9,Minor,3,0.824066376986022,0.8773666363227746,0.09927182386075946,0.22329584447357148,0.05345630529625002,0.966109669078682,-10.5380005,0.23481992544086386,Positive,Happy,8,1,0,1,103,1,0,Workout,1,34,0
1/1/2021 22:00,1031,35,Male,IN,Mobile,22,1,Evening,Weekday,Rock,ArtistC,0.4232388461700171,Free,10035,SongD,ArtistA,AlbumX,Pop,2023,English,225,12,No,143.4657999098037,3,Major,3,0.5622607892811513,0.9536846532169657,0.24321991296054188,0.4257780744774007,0.023798601093109672,0.4305239807756938,-10.75156038,0.4539167245128531,Positive,Happy,2,0,0,0,171,0,0,Commute,5,13,1
1/1/2021 22:30,1041,55,Female,BR,Desktop,3,2,Evening,Weekday,Rock,ArtistA,0.1829508640209356,Free,10012,SongA,ArtistB,AlbumX,Pop,2022,English,152,52,Yes,131.60760067324304,0,Major,3,0.6833134333840127,0.4356254798001482,0.12604435802873082,0.4009903423042449,0.0849548383143654,0.5603013268871511,-13.01107044,0.7040734728240631,Neutral,Happy,7,1,0,1,137,2,0,Study,10,54,1
1/1/2021 23:00,1034,18,Male,US,Smart Speaker,24,1,Evening,Weekday,Pop,ArtistA,0.12794153956172494,Free,10095,SongC,ArtistB,AlbumX,Pop,2024,English,207,50,No,144.35021115070037,1,Major,4,0.7034597502199068,0.861210257593526,0.3659589184140436,0.4755968760357407,0.055012257266401215,0.7510224093643707,-10.2650884,0.2658832457691669,Neutral,Happy,7,0,0,0,163,2,0,Party,1,43,0
1/1/2021 23:30,1029,25,Male,US,Desktop,39,1,Morning,Weekday,Pop,ArtistB,0.24596081228019412,Free,10176,SongC,ArtistA,AlbumY,Pop,2021,English,257,69,No,131.6382602172223,2,Major,4,0.7099566481379205,0.6154631018238458,0.5732942460583441,0.09184288989147926,0.0394166657873447,0.6319230461000716,-7.245236573,0.6496050685523295,Positive,Angry,11,2,0,1,149,0,1,Workout,8,28,0
1/2/2021 0:00,1009,45,Female,US,Mobile,12,1,Evening,Weekday,Classical,ArtistA,0.247380067626186,Free,10130,SongA,ArtistA,AlbumY,Pop,2017,English,168,54,Yes,154.0965552666812,9,Major,4,0.7495654435495551,0.873451745561873,0.49674619457329455,0.174472230171303,0.03610280847802139,0.37928628051755636,-9.35412496,0.5085082982531244,Positive,Happy,3,2,0,0,147,0,1,Relax,10,17,0
1/2/2021 0:30,1028,18,Male,IN,Mobile,13,2,Evening,Weekday,Rock,ArtistC,0.38601674285757814,Premium,10055,SongD,ArtistB,AlbumY,EDM,2024,English,294,36,No,112.83726509698515,4,Major,4,0.5314832085014904,0.7688229022214631,0.43962336943179625,0.1550259473763397,0.03137504102540766,0.6783268947271075,-11.09786729,0.24989909568498275,Negative,Sad,4,1,0,0,184,1,0,Workout,3,14,0
1/2/2021 1:00,1011,18,Male,BR,Desktop,22,3,Afternoon,Weekday,EDM,ArtistB,0.7697490210012077,Free,10141,SongC,ArtistA,AlbumY,Rock,2014,English,216,8,Yes,104.96269489073345,4,Minor,4,0.8712185472867788,0.6705025918661643,0.6421850918827334,0.17243627945672726,0.07497270758479146,0.47333520829319814,-8.702103456,0.5613997156893469,Negative,Calm,4,1,1,1,142,0,1,Workout,10,12,0
1/2/2021 1:30,1043,35,Male,UK,Mobile,9,1,Afternoon,Weekday,Pop,ArtistA,0.19371982789675107,Free,10183,SongD,ArtistA,AlbumX,Pop,2013,English,147,93,No,110.79422995009152,0,Major,5,0.8747288758693076,0.9677907318091933,0.23548821038947548,0.2565213042533678,0.2250647771067692,0.4601975893835728,-14.11069982,0.5731011377421474,Positive,Happy,3,0,0,1,128,1,1,Study,10,5,0
1/2/2021 2:00,1026,45,Male,UK,Mobile,11,2,Evening,Weekday,Rock,ArtistC,0.17514113387862645,Free,10113,SongD,ArtistA,AlbumZ,Classical,2017,Spanish,139,88,No,135.20534437442424,2,Major,4,0.35462871767479953,0.2905246252473475,0.07495175269943524,0.35820459914587427,0.029699442562223767,0.6706947905838953,-8.714167255,0.26743477498504187,Positive,Happy,3,2,0,0,195,0,0,Workout,9,24,1
1/2/2021 2:30,1020,55,Male,US,Mobile,13,1,Morning,Weekday,Pop,ArtistB,0.25988527208095547,Free,10146,SongA,ArtistA,AlbumZ,Pop,2013,English,219,75,No,137.03045991728064,9,Major,4,0.8274698311168088,0.7661808443668735,0.2419993462933301,0.3204557827149655,0.2141387677375115,0.522175313199039,-8.57822211,0.4799605685587922,Neutral,Sad,3,1,0,1,165,0,0,Commute,5,21,0
1/2/2021 3:00,1048,35,Male,IN,Desktop,1,1,Afternoon,Weekend,Pop,ArtistA,0.8689021114949889,Free,10078,SongA,ArtistB,AlbumY,Pop,2019,German,336,81,No,98.1752301640225,8,Minor,4,0.6806684668286777,0.749526585342568,0.22923915779330603,0.2739583132887867,0.16934274813850472,0.6000011488637406,-9.132216236,0.34020115560633013,Neutral,Calm,2,2,0,1,118,1,0,Commute,6,37,0
1/2/2021 3:30,1009,45,Male,US,Mobile,35,1,Morning,Weekday,Jazz,ArtistA,0.42426504583555563,Free,10176,SongA,ArtistA,AlbumZ,Pop,2023,Spanish,208,99,No,106.17187525054568,6,Minor,4,0.7661358238722427,0.8266030768957261,0.246901216287953,0.17586258189978374,0.41233935781473424,0.6958161194118383,-10.40198035,0.17569796073670185,Neutral,Happy,5,2,0,1,128,1,1,Relax,4,18,0
1/2/2021 4:00,1039,25,Female,US,Desktop,34,2,Evening,Weekend,Pop,ArtistC,0.4272104496006586,Free,10164,SongC,ArtistC,AlbumX,EDM,2023,English,249,28,No,105.21740684709403,3,Major,4,0.7803537180006583,0.8292278964688808,0.08107680494047377,0.014115014504850597,0.05972573804748447,0.7234865946656148,-8.140048884,0.42029406554117865,Neutral,Happy,9,0,0,1,122,2,0,Workout,1,35,0
1/2/2021 4:30,1048,45,Male,US,Mobile,29,1,Afternoon,Weekday,Jazz,ArtistA,0.24329667203668257,Free,10105,SongB,ArtistB,AlbumY,Pop,2022,English,233,54,No,109.83883318402921,1,Major,3,0.7940728837604845,0.6897663335407797,0.3464449136377301,0.35274143802919805,0.016879502238940816,0.483422047046187,-11.1478745,0.367978887952124,Positive,Calm,7,0,0,0,138,1,1,Workout,6,31,1
1/2/2021 5:00,1046,35,Male,IN,Mobile,35,1,Evening,Weekday,Jazz,ArtistC,0.09257433940636697,Free,10046,SongC,ArtistA,AlbumZ,Pop,2021,German,169,30,No,123.09614748818305,9,Major,4,0.8917096990049703,0.8750601174040719,0.4185934954839259,0.2051362058059614,0.08064663599583229,0.9567619364457739,-10.88585522,0.26570554692460147,Positive,Happy,8,1,1,1,228,1,0,Relax,4,23,0
1/2/2021 5:30,1027,55,Other,US,Desktop,19,2,Evening,Weekday,EDM,ArtistA,0.28460742226822716,Free,10000,SongC,ArtistA,AlbumX,Pop,2018,English,159,44,No,131.68316777026234,11,Major,4,0.8754502485324794,0.3224584499059866,0.5857695697794529,0.244024070333153,0.035127407808495256,0.47602269555516,-9.615523321,0.3285920704326176,Positive,Calm,5,0,0,1,130,3,0,Commute,2,11,1
1/2/2021 6:00,1010,35,Male,IN,Mobile,7,1,Morning,Weekend,Pop,ArtistC,0.2087017393164308,Premium,10152,SongB,ArtistB,AlbumZ,EDM,2016,English,194,20,No,111.96966271484985,9,Minor,4,0.5642644925153206,0.7964986024557122,0.34831942827169554,0.15927521608741738,0.02732619185086418,0.5910488067109463,-12.53763049,0.19045321989861133,Positive,Angry,8,2,0,1,148,1,0,Commute,6,39,0
1/2/2021 6:30,1023,55,Female,US,Mobile,0,3,Morning,Weekday,Rock,ArtistD,0.2477322191072044,Free,10162,SongA,ArtistB,AlbumX,Jazz,2022,English,171,36,No,142.13496494784528,8,Major,4,0.9107245460405845,0.6006001439614059,0.379519325446409,0.20242928688718181,0.23191483751738198,0.8501563109639746,-3.521312675,0.6714829276512637,Neutral,Happy,6,0,0,0,163,1,0,Relax,6,15,1
